N;radius;distance;ratio;density;contacts;loose;boundary;symmetry group;reference
28;0.166252750038606935814942389058;0.398808511923260492016206089319;6.0149380973715121761530340729;0.773919353071186517946963017062;52;2;14;C2;[8]
29;0.162903649276644353945069772319;0.389211227921075714480725095515;6.1385979039781456873652132661;0.769590369481790565727596723802;50;4;17;;[8]
30;0.161349109064689865167358846536;0.384782537784570553592550494241;6.1977410708792260252433165923;0.781006049879075556490552505972;60;;16;D2;[8]
31;0.158944541560340043740860426196;0.377964473009227227214516536236;6.2915026221291811810032315073;0.783164386046626566224690873186;84;;12;D6;[8]
32;0.155533985422770861614341265770;0.368360556228273831682910131413;6.4294629709501135719882575974;0.774106259887702364040296379534;62;1;16;;[8]
33;0.154161517947058164731937622494;0.364517626516333052494698927769;6.4867031235604333384960709573;0.784270529319457508510885071100;66;;17;;[8]
34;0.151264028246755464100569487881;0.356445427744242923582241717245;6.6109570900010028498504099889;0.777947412208797987368785380651;66;2;16;;[8]
35;0.149316776635116022601721177537;0.351051419691791672862212952289;6.6971710917902442087214203194;0.780342492464539555776282355442;66;2;19;;[8]
36;0.148219429761119335369545525679;0.348022565763742191164389046650;6.7467537934241754287626593644;0.790883976913609973686910146248;66;3;19;;[7]
37;0.147955904479076327030170123453;0.347296355333860697703433253537;6.7587704831436335362164371093;0.809965137798197658247408439273;90;;18;C6;[7]
38;0.143639218073289832432495924488;0.335464260168754183187070633561;6.9618869652281487003392861751;0.784024548810832272768674363448;70;3;21;;[7]
39;0.141685521745403170506570588310;0.330148273936900359737469243019;7.0578841626240042418445508455;0.782916695818417472994882020231;74;2;19;;[8]
40;0.140373604202714704755923179430;0.326592121621675324895438444963;7.1238464359431248414143006495;0.788189950274416136874520224469;72;4;22;;[8]
41;0.137740812925344543668333160976;0.319488188679441174592234255421;7.2600123286770460209996879266;0.777873793358725262727708303275;76;3;22;;[8]
42;0.136113748715697869103282520606;0.315119608659921318712143392458;7.3467964069427686820835173680;0.778132008756486019051323843773;78;3;20;;[8]
43;0.134771891080212409936044364810;0.311529155585273899379203437985;7.4199448563412109538502726317;0.781028892889475405788981697492;82;2;20;;[8]
44;0.133368245886005585125775990829;0.307785273855688154315506438120;7.4980366829952483920611117219;0.782631916471242010001470100539;86;1;18;;[8]
45;0.132049594251630179295715088299;0.304279123270352118408815944896;7.5729123263675215353211135129;0.784669290390907294122473122418;84;6;18;C3;[31]
46;0.130715880038233387098796307589;0.300743743125050100013369180605;7.6501799146936677467655841557;0.785985499531811797347224605323;88;2;21;;[8]
47;0.129463747326957253958643624106;0.297434476575627307747608374517;7.7241700525980185827076359726;0.787760507981096881418108299816;86;4;22;;[8]
48;0.128348756542845242582550782087;0.294495665568689369277429142016;7.7912714305586675904508387393;0.790723358692538854399593492955;94;1;22;;[8]
49;0.126792996262206930030641666747;0.290407648402876024121331295841;7.8868709588028646183617076263;0.787746731156253005962519249119;87;6;22;;[8]
50;0.125825489530404188680567705027;0.287872702814938589236646241499;7.9475152747835107452038821496;0.791602690778292704904499796758;94;3;21;;[8]
51;0.124571676602365016800421876010;0.284595947544599523746821821010;8.0275069524191890919129301062;0.791423233187735004577888768080;92;5;24;;[8]
52;0.123690164592469592698028160669;0.282297789194496775658322795786;8.0847171906898829801310519896;0.795561354479435363179611139788;100;2;24;;[8]
53;0.122255623687619917741756548918;0.278567717405939641139614156579;8.1795828268410683199877039635;0.792161188732193413716604217828;101;6;18;;[31]
54;0.121892021856964967683082110027;0.277624221373626952618380973743;8.2039823834693371921171485911;0.802313909588456572062784732362;103;6;18;D1;[8]
55;0.121786324527999580122322402646;0.277350098112614561009170866729;8.2111025509279785862384425349;0.815754986312157768363618347236;126;6;18;D6;[8]
56;0.119281497082362427277580294513;0.270873148882889570200703233373;8.3835299225789572914412054485;0.796772230587739630068902039443;108;2;25;;[31]
57;0.118382637651500196288774808577;0.268557863552383204817645222578;8.4471846534104282557549363563;0.798823587147604338859629217157;101;7;25;;[8]
58;0.117308193128286521431023410865;0.265796492535781687954456377210;8.5245537701396069588854198515;0.798150306151355404732710166126;107;5;26;;[8]
59;0.116380564996047018242806338051;0.263417847968738657879421856161;8.5924999593700717605905863678;0.799121718619148345461168777160;112;3;25;;[8]
60;0.115657480132814989492225867360;0.261567158729821131322131049208;8.6462198454579193847041425608;0.802599162640349639966068095190;115;3;25;;[7]
61;0.115456141678356872441258327524;0.261052384440103183096812455791;8.6612975755403886690909628653;0.813137359726421708043676982650;144;;24;C6;[7]
62;0.113253291982580375079587821923;0.255435494620083957110708347285;8.8297654089720517930686110274;0.795231104983279464431215758257;120;2;25;;[7]
63;0.112456192917835928601006733985;0.253409898239367319735985125946;8.8923515375505536332378887958;0.796722905511132494890527073804;116;5;28;;[8]
64;0.111582595825726250416836436490;0.251194079047640951893093373504;8.9619711084857383021613006266;0.796843244237272399621422283242;116;6;28;;[12]
65;0.110896743722961708414948565804;0.249457513376617454993308354889;9.0173973232087350460475542013;0.799375704943156059975139569051;116;7;31;;[8]
66;0.109935057298270566763797746509;0.247027047182805435913903057545;9.0962794269242756647629057074;0.797657310329486152006966071301;124;4;23;;[13]
67;0.109063482023183282669061521591;0.244828851040588395544180130922;9.1689718817837957262351968737;0.796954488438421945334475958955;124;5;25;;[13]
68;0.108345017704475043813745804917;0.243020046667704929599817635194;9.2297737467506672260419962729;0.798227714574044727085726573402;130;5;25;;[31]
69;0.107877643364849125222196097586;0.241844949994830326720992374490;9.2697612666410936587426229785;0.802993429718796777967293556313;129;6;21;C3;[31]
70;0.107001616605762985305856949352;0.239645711785178854700425557341;9.3456531940484826092717512253;0.801454216937268513385948304036;132;4;26;;[13]
71;0.106204499837112319528232240253;0.237648320712640257561793213780;9.4157968968708229531192841998;0.800837100781234540069532164225;136;3;25;;[13]
72;0.105553253159066966103790581384;0.236019088966150348839054287398;9.4738908567130273495618118642;0.802187226177269793083565314195;137;3;28;;[31]
73;0.104817999688188429991340483266;0.234182545340898312132405891702;9.5403461521378991406456140615;0.802037353280214095903050938109;138;4;26;;[13]
74;0.104283629835208560624956037293;0.232849668285112941784469997264;9.5892327643391725982091723484;0.804755583418903277348291823937;142;3;22;;[13]
75;0.103390915666444882543582730100;0.230626518229613553313633562007;9.6720296319471139991260731919;0.801726108175943838798440486625;141;5;31;;[13]
76;0.102779181946967004822085630679;0.229105655773787284666289465103;9.7295968021616445662321924714;0.802830578368268868977560423475;142;5;28;;[31]
77;0.102052146983690080204725628923;0.227300831870993851657704451981;9.7989119245067863939174480968;0.801927334206512693814628334785;142;6;30;;[13]
78;0.101443439719369725871565738408;0.225791996193734740476745627686;9.8577098998848208566592136212;0.802680174043597147528667122756;149;4;29;;[13]
79;0.100958464654456228989394032478;0.224591324616950344495907971710;9.9050634676610127017578531932;0.805216315245421928008959519318;162;6;30;D6;[31]
80;0.100319499416176579706634470175;0.223011389823558348816165354303;9.9681518131533798071034975412;0.805120157048980249328737563559;151;6;29;;[31]
81;0.099891475491636197647565339548;0.221954292780854575118555269528;10.0108642412007307859864247798;0.808242856947588565896104989891;151;6;27;;[31]
82;0.099494327805157122344380823339;0.220974350028590343449953361845;10.0508242234505218680194880060;0.811727943762805057932171805245;160;4;27;;[31]
83;0.098844919276866715495742548545;0.219373826750326830670757935649;10.1168578751020959305277543283;0.810936399548574668479850817660;156;8;28;;[13]
84;0.098526721390454986844991372393;0.218590442397638390788944823519;10.1495308672361587954446565027;0.815431245547996581531330839967;157;6;24;;[31]
85;0.098395063692606173555669611507;0.218266470668610649119178947984;10.1631114658767610748858834751;0.822935027521122179578619213372;180;6;24;C6;[18]
86;0.097099624005301283457852264325;0.215083804563331787925723544964;10.2987010531101919248398041752;0.810836980449495788444095360865;158;7;31;;[13]
87;0.096495211836180559104982863224;0.213601993260680937420709890962;10.3632085050778998566306887322;0.810085353935914378208612587630;160;8;33;;[13]
88;0.095855792771800837413466921999;0.212036513656736972239096016544;10.4323376927323602163663622221;0.808573304696117458849009047854;168;5;31;;[13]
89;0.095233634543869852947685381095;0.210515417415762662212514437495;10.5004918145736102113826359314;0.807180618210747158752860058138;170;4;32;;[13]
90;0.094822059586947684161477476866;0.209510319139413236043238512215;10.5460691779537198089458029723;0.809210068587959149750819465768;172;4;32;;[7]
91;0.094636278506046740904429941957;0.209056926535306942799668309605;10.5667722335056261337227772794;0.814998294062138036990640484359;210;;30;C6;[7]
92;0.093592245754694587527484095059;0.206512456047160593733851872136;10.6846458479156644755133509374;0.805874778817457527832388041921;170;7;33;;[13]
93;0.093167534622482290793569838070;0.205479045313394909290662162580;10.7333526002596364254447481500;0.807257624209723582530882524475;172;7;35;;[13]
94;0.092781315283866927207328715190;0.204540133149700321155136630071;10.7780321602520198094572385731;0.809187011785605954339944978567;179;10;30;;[13]
95;0.092249177760720922779845638651;0.203247797745105098971988547364;10.8402050215974201357665666039;0.808441525765263330069199970720;173;9;35;;[31]
96;0.091884716482624623441391537005;0.202363550422211459226542352634;10.8832027597222846752088691255;0.810508907816861678588633778908;189;12;30;C3;[13]
97;0.091419459906364399990762380889;0.201235786751371503450568180428;10.9385901100732978319039055308;0.810679212008422698864083040884;184;5;33;;[13]
98;0.091079798229366290362012569015;0.200413189302948962833221657470;10.9793831282069775936470182421;0.812961905259203334415236250366;181;8;33;;[31]
99;0.090636019812819429591243809954;0.199339366386962460155125064572;11.0331411514449735781402495310;0.813273920663469822679092053122;186;9;36;C3;[13]
100;0.090235200288473715727578780782;0.198370392692893894911756979374;11.0821497243103699086257335782;0.814239137110096695005951826492;195;10;32;;[13]
101;0.089710770521186578901395583644;0.197103882185996044188608244878;11.1469335754265382471061272191;0.812850257098004887430990733148;195;7;31;;[14]
102;0.089310725493077718804886178995;0.196138744560121323869473766262;11.1968634727696600948764015011;0.813593380186187998552160662205;192;6;30;C3;[31]
103;0.088769396870677263021498957475;0.194834099218853876745044854052;11.2651435658263984646467821994;0.811640599540732044448555402044;190;8;34;;[12]
104;0.088357498517843071900972931118;0.193842429185104077997349631071;11.3176585663304875527944341841;0.811932944610386627368037467584;195;8;33;;[14]
105;0.088007564607859635466296569482;0.193000646041582491019902719823;11.3626596129066573160796587562;0.813259799961691730773321013218;198;6;32;;[14]
106;0.087551611059319716667800814156;0.191904796195572187560862721930;11.4218343660456461684025658586;0.812520167502733819138852629840;204;6;36;C2;[14]
107;0.087168364837556393216523833349;0.190984539710971529774508109128;11.4720518374247524050529309749;0.813020649644507145707543353001;206;5;34;;[14]
108;0.086775303710880891299237501842;0.190041517850955213700513839967;11.5240161340352466333679140104;0.813234960084486850288679238876;221;5;32;;[14]
109;0.086489335895334841227481993905;0.189355941411156545385052747149;11.5621190710742770452156969698;0.815364169374150086757887393082;252;6;24;D6;[18]
110;0.086081769647551899933256492352;0.188379587557532113283815376181;11.6168615502950367091649046633;0.815107817221960630550035116123;221;8;25;;[15]
111;0.085742621069746730575523439318;0.187567796652780093917987288163;11.6628111844931478192386377737;0.816049474538029533371191739044;220;9;31;;[14]
112;0.085431571702315622335046543123;0.186823793734782981049011877580;11.7052745264300809400741383847;0.817437985675124284923050194411;215;8;35;;[14]
113;0.085124290793257480302517599794;0.186089301391695808535858492077;11.7475281224804981254839799158;0.818814371785221805440709468579;220;11;38;D1;[14]
114;0.084780441044598247267792383137;0.185267983436375753713197813910;11.7951733640304600650106436911;0.819400442943692302458176618412;215;9;37;;[14]
115;0.084463211728034257462108659831;0.184510798058600676048367667423;11.8394740093465938781728059434;0.820413925572695529701490099670;226;12;32;D1;[31]
116;0.084056891551102368170500986686;0.183541730432250043425269857026;11.8967045003329706358261958380;0.819605077999119023577526781519;215;10;41;;[14]
117;0.083727722048957617442352374029;0.182757296196254228130952624147;11.9434755362778876721716233023;0.820208778422377917501408811864;221;12;42;;[31]
118;0.083433794252409315419044354050;0.182057321618915976872645109941;11.9855510463150610827982323538;0.821421366755697626537277170007;217;11;37;;[14]
119;0.083040377649437541702370667924;0.181121121640164017770611809771;12.0423344438724781128302537706;0.820588814099183516809028877958;233;10;38;;[14]
120;0.082745752572886010199923920053;0.180420538373055779826173166557;12.0852124599284667980680472996;0.821623148262392613209175707752;231;10;38;;[14]
121;0.082475566262400958293028521600;0.179778463068130082708600884431;12.1248030819023424730975444392;0.823068502666746632438066736376;252;6;30;C6;[18]
122;0.081937830936556106717541189316;0.178501704345675276762045013801;12.2043748116092193498124653150;0.819084592907693421085590114764;232;7;36;;[31]
123;0.081457105292458718354757288238;0.177361570726414877303632630131;12.2763999090031473203286629900;0.816136980323084855700915891499;230;8;38;;[31]
124;0.081157577700553840877353936618;0.176651786489033026805996982508;12.3217083152689478835464571738;0.816732499859457823201285529531;243;3;32;;[14]
125;0.080852343328705946557160723544;0.175928954922245737464628376333;12.3682253207490942929251433460;0.817137677717867622800756894282;229;8;37;;[14]
126;0.080531741712448080838507697004;0.175170248644435119259236331271;12.4174639556495076384374209167;0.817155539328296719107874453971;242;9;38;;[14]
127;0.080246842401966631917112929101;0.174496476014355826304346053218;12.4615495148191989045474694885;0.817823575866730859904379445900;259;7;33;;[14]
128;0.079985218277920293451196899771;0.173878115584630730216262443781;12.5023100709102814006803141105;0.818897298299718988016077093147;250;13;38;;[14]
129;0.079657677067103360876003143471;0.173104452728533937380050408432;12.5537178187810239918347846675;0.818549571528773285919843701298;267;7;33;;[14]
130;0.079350475497084992131209866960;0.172379333036485478736812820471;12.6023189367874154562027573391;0.818544735009753144777672591941;262;11;35;;[14]
131;0.079053755252482429722582079133;0.171679412785173899827900364279;12.6496204614972823341873656230;0.818684004757040528317461501346;247;12;39;;[14]
132;0.078818126663851405825095094530;0.171123920140555942599669037887;12.6874367905858006602768454626;0.820023215985457960066489438485;258;11;38;;[31]
133;0.078522069613215335182311042489;0.170426370559425513046958633731;12.7352730885190409894259244830;0.820040150373570468049980989837;252;8;38;;[14]
134;0.078299667964461864036926670507;0.169902657605732211374936702054;12.7714462397704341851621045399;0.821532292448226717906905995435;266;14;41;;[14]
135;0.078038092564341362814328927486;0.169287021372490797067494180327;12.8142547714824447375210049106;0.822142425295895944486652996305;269;11;41;;[14]
136;0.077725687011400492303568917450;0.168552210371191984812683532030;12.8657595506788380945789210298;0.821614409309610002247481098264;259;12;41;;[14]
137;0.077430991968426815146939510561;0.167859512501154570408391010862;12.9147254165071140106521912149;0.821391516858397179623084308527;257;12;43;;[14]
138;0.077144406551184602691768419543;0.167186301082896963315605988609;12.9627026080822751185953899146;0.821273805774554630721699666735;275;11;40;;[14]
139;0.076869934722458099891741275619;0.166541937293195877072228703499;13.0089872407273277553253595350;0.821349174128660751441762550317;284;10;36;;[14]
140;0.076563246067767287231065168458;0.165822392798946259165550866177;13.0610972151688144657136084380;0.820670290780687615889853104323;269;8;33;;[14]
141;0.076293623455127429119632916560;0.165190206308857660027130013007;13.1072552949088365460563493543;0.820721094167700597574801488822;271;13;34;;[15]
142;0.076066384385635250924607481877;0.164657683409549532947744999364;13.1464116255385592409290912748;0.821625466357456432055449204774;269;8;40;;[14]
143;0.075772495907461911598932767628;0.163969359431387807000101355162;13.1974008249809039444391604958;0.821030372454625496324342793561;268;11;42;;[14]
144;0.075484292738201939186589485986;0.163294776162903658090874233792;13.2477892250808460137655375892;0.820494496826865505439370649072;272;10;38;C2;[15]
145;0.075320099332047167126827746795;0.162910644597419828947957411356;13.2766686298635878395775089746;0.822602017691470556179062892476;307;7;32;;[31]
145;0.075320099332049999051671428655;0.162910644597426453078518349030;13.2766686298630886563838107226;0.822602017691532413428615726504;308;9;29;;[15]
146;0.075011811914668060331918260959;0.162189772541718287086414898948;13.3312337680574898736878361734;0.821508701301344427597677805018;298;9;30;;[15]
147;0.074866480341627481119071487801;0.161850108661663677670089342684;13.3571124946283477390153814267;0.823933512175264230055767259835;283;8;30;;[15]
148;0.074699673575154585430030517198;0.161460385221687976108987161590;13.3869393551487226056863245151;0.825846102370727939956671805251;310;10;36;;[14]
149;0.074429413777863178404769207560;0.160829254701488814760822424319;13.4355485182851237313297932008;0.825420907662139000524009582089;314;12;40;D1;[15]
150;0.074289754450123223513201821321;0.160503256407181097771677858508;13.4608063709697900630016100898;0.827845142438940493736471169374;312;10;35;;[14]
151;0.074204941313100149092273560790;0.160305330249544916815078601378;13.4761915083336893906389728645;0.831462370607376229128762874155;330;12;36;C6;[31]
152;0.073900225253742918300504640895;0.159594521603227704333893410253;13.5317584833660805862645211986;0.830108980468199271174020040332;302;12;40;;[14]
153;0.073575197788348409348479843269;0.158836848091075552988497897291;13.5915366870867321243280845076;0.828236388627972065958481934337;307;7;39;;[14]
154;0.073327659015585090918800060957;0.158260165481335630913636042940;13.6374188597437644528258398981;0.828049618812711289609758247260;291;13;45;;[14]
155;0.073133048706552101578045397517;0.157807004779908340099142609335;13.6737086404331516954698616270;0.829008636032812912732961836740;302;13;45;;[14]
156;0.072888422190631788160355343891;0.157237648488559885526760462376;13.7196000399707941480127647890;0.828784645952606378947648870876;312;9;41;;[14]
157;0.072605865685131576608695706496;0.156580385832978466948292520099;13.7729919003607813871100061173;0.827643041906316616861897674477;311;13;45;;[14]
158;0.072342013798320107443312992681;0.155966994030906567636753255948;13.8232259166556617798603884043;0.826871979742621217396641352185;306;10;42;;[14]
159;0.072128248469737534975476481994;0.155470297162905013302054678505;13.8641935887236284903268100704;0.827194992142639013886992563050;313;11;37;;[15]
160;0.071836300857977297040122811503;0.154792308564494475042507313628;13.9205386142729219960307201054;0.825672659353252758856286541482;312;10;40;;[15]
161;0.071585034482445858460567405565;0.154209135227672833042752951202;13.9694002696222885742122189033;0.825031163058326977774362556172;319;9;44;;[31]
162;0.071370819596480777536944197526;0.153712205264684581118160900614;14.0113285184875329925385318636;0.825194610159491541462066794967;317;11;44;;[14]
163;0.071075123894428126076579198015;0.153026634817669522239451829712;14.0696202160035087887336641283;0.823422737567154196030346550159;340;9;36;;[15]
164;0.070868206161855071534033690952;0.152547155595883821245441661903;14.1107000467333917630238068994;0.823657633714267673227231009526;329;11;39;;[14]
165;0.070699661492232088104736604464;0.152156753984957507846908840270;14.1443392923440231950706097233;0.824742952294173786546164154257;352;11;40;;[31]
166;0.070493632407107804081840148744;0.151679719181833088381322992262;14.1856784202138940569209761848;0.824912466851440976303050840984;346;7;37;;[31]
167;0.070321537176840815391475145298;0.151281416078619387954855055707;14.2203944928742647176735106701;0.825834804682605421071574053544;328;12;41;;[14]
168;0.070128511372513118926254938750;0.150834845954949154013635098553;14.2595355359553540650749697789;0.826225362030549911689455687798;352;17;43;;[14]
169;0.069952776562409293859822263104;0.150428440190066026736911230012;14.2953582279587828443077204535;0.826983070345570675004093029260;363;10;38;;[15]
170;0.069776124656317385071873711615;0.150020068299231172473369972911;14.3315497231396051990718007498;0.827680287249170296232401755838;339;12;34;;[15]
171;0.069600749130159680959044854411;0.149614800452793116674355986248;14.3676614475788151339516887407;0.828369191790981433144895361126;365;11;41;;[14]
172;0.069363635406184356840179642706;0.149067107293746726502027299662;14.4167760836659018626587512868;0.827545993683076402254304940022;363;11;41;;[14]
173;0.069197728419754303745291981213;0.148684055749618303241304475783;14.4513414361521701591482587807;0.828380331992554534020555009297;373;9;33;;[15]
174;0.068999546681581965876869139429;0.148226666132423340635287938057;14.4928488387725855082159684362;0.828403114953902744969820817953;387;9;37;D1;[31]
175;0.068792158147077168480483265708;0.147748236333994198911563349374;14.5365406019390577740739514740;0.828163178943183238091255016271;373;13;39;;[14]
176;0.068614703724413506175450848843;0.147339031437986503571988940741;14.5741356548945390139077984623;0.828604051825271862907250826906;353;10;41;;[31]
177;0.068412582430249365222985758252;0.146873135338642802165595864185;14.6171941545922282782070091623;0.828409813955292553248242741458;364;11;43;;[31]
178;0.068218341861107542840701536068;0.146425595020542543238158032583;14.6588142238343864556255630608;0.828366105597650916271858299771;375;11;36;;[15]
179;0.068016599535373998838311833234;0.145960967762870816045941292122;14.7022933641356341493747611278;0.828100148411623486962200038846;357;17;49;;[14]
180;0.067829361242650144019875938566;0.145529924291697354274139374589;14.7428780351128255728725983484;0.828148004385467308151652867111;377;15;49;;[14]
181;0.067655200908091023832778169533;0.145129143153876677233716581561;14.7808296565180690340818711248;0.828477943994463049749221918156;386;11;42;;[31]
182;0.067481252520330824803982383663;0.144728999181439094375288487557;14.8189306311218648106197091087;0.828776938391703263630838882028;400;12;38;C2;[14]
183;0.067252213487714573160368615030;0.144202354506104806333249754953;14.8693990597451028775102274732;0.827683420076476245332368123651;369;13;35;;[15]
184;0.067089452837788803877513432225;0.143828265296958908542583809128;14.9054725847568698576860271435;0.828183021501595426894823977009;392;10;38;;[31]
185;0.066942716850996510378299072016;0.143491119055562147396685008608;14.9381448354693417800672981997;0.829045557787648047136931341244;410;10;36;D1;[15]
186;0.066839622277083852309035329187;0.143254308418419754481381413793;14.9611856849593948227393846685;0.830961529742643379918222259678;406;9;36;;[15]
187;0.066714391023872439620436242067;0.142966719688439815666724372413;14.9892697010779812725350590874;0.832301464331310338446236527224;381;9;35;;[15]
188;0.066538988395609036943256263779;0.142564044064882377820999549208;15.0287827349354597308084367314;0.832358151621666887082164742317;364;7;34;;[15]
189;0.066358407244022412618079861604;0.142149638060022164060072204896;15.0696805654581218478183049722;0.832249822061106453087448323126;362;13;32;;[15]
190;0.066209373949943821853772606459;0.141807750266267172506078700163;15.1036015044641347546509774428;0.832899427780264916916273432975;385;7;37;;[14]
191;0.066039914725346921439788525679;0.141419137212756411829703127654;15.1423575296681576919467304748;0.833002634353838791692963018603;397;11;34;;[15]
192;0.065922032429183823026789253574;0.141148886319676544067926200955;15.1694352123357453910484765858;0.834377157042117814100626562038;394;9;38;;[31]
193;0.065792181139066906800020556741;0.140851274867911980850977127902;15.1993744953715701206736462660;0.835421942113907706605217824715;382;12;34;;[15]
194;0.065574830071965876848198833612;0.140353304218070669375262148499;15.2497535853701505823175313625;0.834211317759636855371913797789;409;12;36;;[15]
195;0.065414321826151577300910463357;0.139985714212888739544224750250;15.2871721678572280992440819574;0.834411532495189472257701142467;389;15;44;;[14]
196;0.065261031800232896868633141149;0.139634772958958697918378624617;15.3230798290325422450645757806;0.834764445239677846300405867274;399;12;44;;[14]
197;0.065066146625468477118197281417;0.139188770180093555958550656179;15.3689752945746998390709207049;0.834019877027331689793222452481;415;16;44;;[14]
198;0.064972158741068714508251805791;0.138973741474028236435192521484;15.3912078554333593143803737344;0.835833519471977089461465582666;419;13;33;;[15]
199;0.064925535151151042604720832194;0.138867090465668946180464475993;15.4022604152885652734276720590;0.838849697818006577700359733643;438;6;36;C6;[31]
200;0.064669354186264187505944262919;0.138281268716480421167184657354;15.4632748785420938110388104429;0.836425074173697078676584166641;403;11;45;;[14]
201;0.064431250019375994028022862456;0.137737071745310839781277671244;15.5204190466470300240916458695;0.834428581790927145193116576820;381;14;50;;[31]
202;0.064226711397159638319137598790;0.137269811351536990993112090900;15.5698459137396219497285059755;0.833264232292595227582488854572;422;10;47;;[31]
203;0.064050965527517512827033555848;0.136868489989132315391004096403;15.6125671449930131548872920386;0.832812815556469066384148646677;419;11;48;;[31]
204;0.063886945667937126071491126121;0.136494081291328339103742749711;15.6526499982901662419315224910;0.832634532662701865221828108599;419;10;49;;[31]
205;0.063657598850714163324070404223;0.135970770462983461982625250518;15.7090436657081227178227247768;0.830719427744881259295397655883;395;13;50;;[31]
206;0.063545320801048752500397921813;0.135714674105544088251061965628;15.7367999310422238315941844170;0.831829605915889049240192860188;401;11;45;;[31]
207;0.063410448553636378794171226910;0.135407123548863875360495583695;15.7702716635751241432316917659;0.832323192055086746140784941183;474;12;48;D3;[15]
208;0.063243165291392115890520484352;0.135025788866680307807617574017;15.8119853013762379950808722290;0.831937174863463638285884476202;413;11;43;;[31]
209;0.063114308318219867378630008723;0.134732142626545927990880370557;15.8442677523777844023392806024;0.832533926127849366731926676074;450;15;49;D1;[31]
210;0.062975459693464861670273043999;0.134415817269552569242338615508;15.8792012772520146750499842331;0.832840789956675655891557690477;435;13;44;;[31]
211;0.062883145090809512944029807663;0.134205557741041982668111872777;15.9025124865478752137832018924;0.834355176603989915611958556268;425;13;47;;[31]
212;0.062745406560852763553075480370;0.133891915814711043292306744430;15.9374216346843469667996130961;0.834641041431181465358357136977;462;14;48;D1;[31]
213;0.062616402740728464395009390225;0.133598247129151232739896889933;15.9702562943552166904691724368;0.835133359036279822413207519459;421;16;48;;[31]
214;0.062426792022277069010417503790;0.133166757520571879511316327482;16.0187632201755442804527210271;0.833980333509224084196916468477;428;11;43;;[31]
215;0.062302079903633178394296119335;0.132883050219905403643882269470;16.0508285043896981787168080364;0.834533069468519027516165925187;464;12;47;;[31]
216;0.062160418982552056263451840379;0.132560877661220397768435904251;16.0874076521378046628259494705;0.834606220626666290937581058786;436;12;44;;[31]
217;0.062037162642361133982458133352;0.132280640919906264420844366680;16.1193703484621521512966797726;0.835148272071104628956320143524;456;14;47;;[31]
218;0.061915594915639246540410605743;0.132004315560647775143653053884;16.1510198095086092650954940911;0.835711914839142088688377996606;458;17;48;;[31]
219;0.061846150464285305115490999054;0.131846499366585770998868323717;16.1691551130167178537925449408;0.837663245667972824067994514815;495;15;45;D1;[15]
220;0.061631863017369833287922019381;0.131359667039740248653691522183;16.2253735493630618696907481348;0.835667038578204661701358203255;452;13;45;;[31]
221;0.061493527802580225136354521515;0.131045506076477516253290543378;16.2618739846966578486078663368;0.835701325515082276240953918419;428;12;43;;[31]
222;0.061350836611808774070517189005;0.130721549658349388549721600249;16.2996962262698887116058864255;0.835591383959086009141255187622;467;16;46;;[31]
223;0.061207667786440162834022731574;0.130396607825118928787668525004;16.3378223050272503619692059838;0.835442426875715135490958199781;469;15;46;;[31]
224;0.061080268409396492593533941449;0.130107540302559703630669554821;16.3718992408055883729824332255;0.835699018327917887214763903566;460;17;49;;[31]
225;0.060941964294951862037767602005;0.129793818864872216088167304529;16.4090542792503189765318331795;0.835632677728617210691605135688;435;17;52;;[31]
226;0.060790201488402124700058348394;0.129449674789889777980511086654;16.4500195017577836925412243263;0.835171382922119304772592096197;465;12;47;;[31]
227;0.060626636885448389447175061263;0.129078892942923040728548547337;16.4944000091817741128260616181;0.834358725709082540497535180065;443;11;49;;[31]
228;0.060505801136086140329655871046;0.128805055335632640233988007063;16.5273408701895867978563429620;0.834697049415269454316201805067;462;10;46;;[31]
229;0.060363224907819042015335154451;0.128482040098733349905919706102;16.5663779814134283359238684320;0.834411632971275449290795599797;465;17;50;;[31]
230;0.060253921815702523851610553090;0.128234473576352353627893546272;16.5964300723640890199634479982;0.835023071659742281596796380894;477;16;48;;[31]
231;0.060095870967012765491826270113;0.127876597433063554161725302885;16.6400783266609142913652534840;0.834259666382568846833084319357;449;16;49;;[31]
232;0.059989955777138990559394517502;0.127636839937672736322879439818;16.6694571957174307223121037188;0.834920392241197285710467366797;525;8;42;;[31]
233;0.059898783243193606495266075332;0.127430498281524398287322794756;16.6948299423700160400567856120;0.835972366525516245880806604846;514;15;46;;[31]
234;0.059857529921211104278963554169;0.127337146924539485347869956415;16.7063358831591239361001620372;0.838404189854871734865436079098;497;13;45;;[31]
235;0.059835181171776612317920658375;0.127286577786121224518488086429;16.7125757859606098355610586350;0.841358492876942646050710771392;558;12;48;D6;[31]
236;0.059613447035839642482528732353;0.126784984000322273285188224588;16.7747387497790449941621061406;0.838688083928786548545051879406;533;6;40;;[31]
237;0.059516208796400899427946353340;0.126565092036799664475430715502;16.8021455032678864365523910342;0.839496448950738708063399996964;521;12;46;D1;[31]
238;0.059427899132193745957676374764;0.126365430310687273412627195201;16.8271134366631544748494021754;0.840538696473354215764412520038;516;19;53;;[31]
239;0.059298463710408092070586580184;0.126072853977253956370486728065;16.8638433009602501094756186937;0.840397563821085917716511968745;533;17;50;;[31]
