sphere_D;batt_MODEL;batt_D;batt_L;total_N;total_CAP;total_MASS
0.82;7;0.033;0.091;2593;67418.0;661215.0
0.822;7;0.033;0.091;2608;67808.0;665040.0
0.824;7;0.033;0.091;2638;68588.0;672690.0
0.826;7;0.033;0.091;2655;69030.0;677025.0
0.828;7;0.033;0.091;2681;69706.0;683655.0
0.83;7;0.033;0.091;2711;70486.0;691305.0
0.832;7;0.033;0.091;2734;71084.0;697170.0
0.834;7;0.033;0.091;2763;71838.0;704565.0
0.836;7;0.033;0.091;2781;72306.0;709155.0
0.838;7;0.033;0.091;2803;72878.0;714765.0
0.84;7;0.033;0.091;2828;73528.0;721140.0
0.842;7;0.033;0.091;2850;74100.0;726750.0
0.844;7;0.033;0.091;2873;74698.0;732615.0
0.846;7;0.033;0.091;2897;75322.0;738735.0
0.848;7;0.033;0.091;2916;75816.0;743580.0
0.85;7;0.033;0.091;2945;76570.0;750975.0
0.852;7;0.033;0.091;2967;77142.0;756585.0
0.854;7;0.033;0.091;2993;77818.0;763215.0
0.856;7;0.033;0.091;3016;78416.0;769080.0
0.858;7;0.033;0.091;3041;79066.0;775455.0
0.86;7;0.033;0.091;3063;79638.0;781065.0
0.862;7;0.033;0.091;3094;80444.0;788970.0
0.864;7;0.033;0.091;3118;81068.0;795090.0
0.866;7;0.033;0.091;3142;81692.0;801210.0
0.868;7;0.033;0.091;3164;82264.0;806820.0
0.87;7;0.033;0.091;3190;82940.0;813450.0
0.872;7;0.033;0.091;3214;83564.0;819570.0
0.874;7;0.033;0.091;3239;84214.0;825945.0
0.876;7;0.033;0.091;3260;84760.0;831300.0
0.878;7;0.033;0.091;3288;85488.0;838440.0
0.88;7;0.033;0.091;3309;86034.0;843795.0
0.882;7;0.033;0.091;3336;86736.0;850680.0
0.884;7;0.033;0.091;3363;87438.0;857565.0
0.886;7;0.033;0.091;3396;88296.0;865980.0
0.888;7;0.033;0.091;3425;89050.0;873375.0
0.89;7;0.033;0.091;3447;89622.0;878985.0
0.892;7;0.033;0.091;3466;90116.0;883830.0
0.894;7;0.033;0.091;3491;90766.0;890205.0
0.896;7;0.033;0.091;3515;91390.0;896325.0
0.898;7;0.033;0.091;3546;92196.0;904230.0
0.9;7;0.033;0.091;3569;92794.0;910095.0
0.902;7;0.033;0.091;3594;93444.0;916470.0
0.904;7;0.033;0.091;3621;94146.0;923355.0
0.906;7;0.033;0.091;3644;94744.0;929220.0
0.908;7;0.033;0.091;3668;95368.0;935340.0
0.91;7;0.033;0.091;3710;96460.0;946050.0
0.912;7;0.033;0.091;3735;97110.0;952425.0
0.914;7;0.033;0.091;3755;97630.0;957525.0
0.916;7;0.033;0.091;3786;98436.0;965430.0
0.918;7;0.033;0.091;3805;98930.0;970275.0
0.92;7;0.033;0.091;3828;99528.0;976140.0
0.922;7;0.033;0.091;3856;100256.0;983280.0
0.924;7;0.033;0.091;3884;100984.0;990420.0
0.926;7;0.033;0.091;3907;101582.0;996285.0
0.928;7;0.033;0.091;3934;102284.0;1003170.0
0.93;7;0.033;0.091;3962;103012.0;1010310.0
0.932;7;0.033;0.091;3991;103766.0;1017705.0
0.934;7;0.033;0.091;4016;104416.0;1024080.0
0.936;7;0.033;0.091;4042;105092.0;1030710.0
0.938;7;0.033;0.091;4078;106028.0;1039890.0
0.94;7;0.033;0.091;4100;106600.0;1045500.0
0.942;7;0.033;0.091;4121;107146.0;1050855.0
0.944;7;0.033;0.091;4151;107926.0;1058505.0
0.946;7;0.033;0.091;4180;108680.0;1065900.0
0.948;7;0.033;0.091;4207;109382.0;1072785.0
0.95;7;0.033;0.091;4227;109902.0;1077885.0
0.952;7;0.033;0.091;4262;110812.0;1086810.0
0.954;7;0.033;0.091;4293;111618.0;1094715.0
0.956;7;0.033;0.091;4320;112320.0;1101600.0
0.958;7;0.033;0.091;4345;112970.0;1107975.0
0.96;7;0.033;0.091;4382;113932.0;1117410.0
0.962;7;0.033;0.091;4406;114556.0;1123530.0
0.964;7;0.033;0.091;4436;115336.0;1131180.0
0.966;7;0.033;0.091;4471;116246.0;1140105.0
0.968;7;0.033;0.091;4496;116896.0;1146480.0
0.97;7;0.033;0.091;4521;117546.0;1152855.0
0.972;7;0.033;0.091;4550;118300.0;1160250.0
0.974;7;0.033;0.091;4574;118924.0;1166370.0
0.976;7;0.033;0.091;4595;119470.0;1171725.0
0.978;7;0.033;0.091;4622;120172.0;1178610.0
0.98;7;0.033;0.091;4650;120900.0;1185750.0
0.982;7;0.033;0.091;4675;121550.0;1192125.0
0.984;7;0.033;0.091;4699;122174.0;1198245.0
0.986;7;0.033;0.091;4732;123032.0;1206660.0
0.988;7;0.033;0.091;4764;123864.0;1214820.0
0.99;7;0.033;0.091;4793;124618.0;1222215.0
0.992;7;0.033;0.091;4824;125424.0;1230120.0
0.994;7;0.033;0.091;4854;126204.0;1237770.0
0.996;7;0.033;0.091;4883;126958.0;1245165.0
0.998;7;0.033;0.091;4918;127868.0;1254090.0
1.0;7;0.033;0.091;4944;128544.0;1260720.0
